secteur,forme,region,anciennete,nb_employes,experience_dirigeant,ca,resultat_net,fonds_propres,dettes,tresorerie,ratio_endettement,marge,incidents,utilisation_decouvert,anciennete_banque,montant_credit,duree,ratio_credit_ca,garantie,ltv,default
Transport,SAS,Banfora,5,84,23,86208780.96703452,8674140.536374755,24947988.06057499,35390410.96488189,-1981332.716970565,0.4105197935511334,0.10061783079488933,0,0.8352737900121819,10,157788589.5789003,24,1.8303076300224832,100195584.0144166,1.5748058273326393,0
Industrie,Entreprise Individuelle,Ouahigouya,21,142,19,309381078.42622364,-17334179.225304008,128104146.20170577,237874920.53697208,26195445.464289613,0.768873525643543,-0.05602856940534452,0,0.6292295037423282,9,199279827.88192928,12,0.6441241620064053,182524208.79685184,1.0917994341436994,0
Services,SA,Ouaga,13,127,11,50000000.0,6789576.178008488,12251107.697729794,22103809.422618512,7545130.158218855,0.44207618845237023,0.13579152356016977,0,0.3086279898511681,2,184743252.308369,24,3.69486504616738,70017457.06400274,2.638531304264532,0
Services,SA,Banfora,24,169,29,272758584.0039579,31584926.96738232,132973163.03113155,92567630.18764484,17967711.120820653,0.3393756809732581,0.11579810432995942,0,0.539365268844742,10,49071584.08311342,12,0.17990848670193035,33205048.025449973,1.4778350582568818,0
Agroalimentaire,SARL,Bobo,18,43,2,50000000.0,2366378.2203425965,17659408.114632513,30843673.071030032,1315090.78274989,0.6168734614206006,0.04732756440685193,0,0.021361073851157375,14,94210945.05846639,36,1.8842189011693278,106249989.36216718,0.8866913363853232,0
Services,Entreprise Individuelle,Ouaga,9,154,23,128079510.57531984,12709812.028429423,54692064.774684355,66554140.8695263,113181.23531753912,0.5196314427699795,0.09923376480233465,1,0.24825353152124996,3,162929867.53792948,24,1.2720993920578354,188669731.08425018,0.8635718437801418,0
Commerce,SARL,Ouahigouya,6,78,29,91671224.38024768,-2219874.6618240587,36617321.14673466,46267100.57020902,6363137.511434866,0.5047069119344952,-0.024215610480079648,0,0.4544348665747845,11,157519682.62253782,36,1.7183111023929822,78782433.12457958,1.999426475867407,0
Industrie,SARL,Ouaga,10,173,3,214677102.91855112,-31672843.42521086,122705380.81811135,66571522.547177054,38807426.45147085,0.3101007123821417,-0.14753712899334026,1,0.723542524050032,13,77608930.9729045,48,0.3615147117126388,46670703.073647335,1.6629046888459342,0
Transport,SARL,Ouaga,22,92,6,285239970.40105724,34832515.983678184,40930139.55097495,152207176.11231276,56543158.59117256,0.5336109658765713,0.12211653203687571,0,0.09962178094965946,10,20322655.422484495,60,0.07124757232974796,23224316.42159037,0.8750593581988764,0
Agroalimentaire,SA,Ouaga,16,60,9,228316248.86344647,12808516.61922242,35566543.471730635,179058860.68502828,28160232.171888307,0.78425807000763,0.05609989075671551,0,0.4560378648144545,10,137451292.88737643,60,0.6020215099521217,77255909.18037726,1.7791686661334198,1
BTP,Entreprise Individuelle,Koudougou,21,166,16,182085927.24557194,14719842.953947589,36134173.620691866,44230454.17732076,-7023487.301964497,0.2429097890561797,0.08084009114057195,0,0.48888865647017843,8,66108977.744765826,24,0.36306472853120225,58737986.487590045,1.1254893417011,0
Services,SA,Banfora,11,42,6,188594959.55684954,14046591.986393904,49862271.61749254,150552359.38716456,1124224.9392391085,0.7982841097181205,0.07448020890589994,1,0.9381345390058115,12,253179327.9727767,12,1.3424501299911944,187956616.37361118,1.347009394282343,0
Agroalimentaire,Entreprise Individuelle,Banfora,23,78,10,86385912.35045645,-3934128.0122619574,37632732.26833941,30397250.935455352,10830095.181552498,0.3518774081141569,-0.04554131461043914,2,0.46912622009002103,14,44253664.1226778,60,0.5122787144175364,49058767.62355327,0.9020541335700304,0
Services,SA,Fada,14,44,3,74516251.59925441,2147125.258977051,33472431.400978092,48920300.060459465,4796138.959759013,0.6565051114426822,0.028814187682496557,0,0.46487244391937266,5,183578559.53578487,48,2.463604322491467,66725271.20575138,2.7512598483070883,1
Services,SARL,Ouaga,4,75,4,141895654.97165838,-5225934.765420567,27064102.600999948,68158077.94142053,13088099.4383105,0.48033942938586893,-0.03682942065043762,0,0.918946075472109,4,174407964.2383233,48,1.2291282934150365,69948973.65172592,2.493359875538645,0
BTP,SAS,Koudougou,22,54,21,206693061.81321037,22271472.876283016,26871946.968773767,91670101.03332998,-2858918.3813685724,0.44350836079912903,0.10775142949118373,0,0.9468454954741332,10,45388902.17162572,36,0.2195956737659821,29487694.435498238,1.5392489321574458,0
Transport,Entreprise Individuelle,Fada,16,35,15,85543370.41296157,-5368860.111600022,29886342.050255258,32070472.560025755,6759234.481373194,0.3749030743727444,-0.06276184917290246,0,0.7772987857132578,9,278498433.9592263,24,3.255640181287831,112599631.46264672,2.473351203210768,0
Agroalimentaire,Entreprise Individuelle,Bobo,22,67,13,353542902.6603608,-29605142.746492628,45552804.76053579,178653587.95824617,32050476.140847865,0.5053236442137657,-0.08373847282385836,1,0.4834435984145732,4,160796167.82076052,48,0.45481373437506983,57416965.70179855,2.800499222753662,0
BTP,SA,Fada,4,182,28,156163571.4914974,22368496.024397377,79896128.41372184,82824196.16644369,-893232.3723064276,0.5303682246467654,0.143237605356735,0,0.5739844203751124,13,252702379.49679422,36,1.6181903185439956,189180597.47784495,1.3357732392529753,0
Industrie,Entreprise Individuelle,Banfora,14,7,26,265580594.43300962,24182406.076458752,68372333.27499355,56546538.448952354,40598061.69049277,0.21291668003708653,0.0910548684028891,0,0.4671560405670556,13,225488567.5051648,24,0.8490400738298005,130945244.35324621,1.722006542649785,0
BTP,Entreprise Individuelle,Fada,16,126,4,67772003.24135445,8690535.233485453,8153148.941279676,23005295.05162627,11674929.24892674,0.33945130660662615,0.12823193675618683,1,0.46632246396212695,5,150549475.7961244,24,2.221411033992561,86816416.19411205,1.734112998393209,0
BTP,SAS,Koudougou,24,161,20,117312097.31212154,16736821.004884388,59092566.30116017,69611897.9385526,-1719353.7954527917,0.5933906181332912,0.14266918236364204,0,0.34502962301172535,5,289286155.685866,36,2.4659533186606395,197207361.28935653,1.4669135766255954,0
Transport,SA,Ouaga,15,141,16,229171493.5317181,-15419054.52452746,31679880.364715368,67826416.95756152,36495724.70219046,0.2959635856637384,-0.0672817298823137,0,0.7969455636216577,11,155662489.34385592,36,0.6792401923335709,170913468.712758,0.9107678319107003,0
Transport,SAS,Koudougou,4,52,13,388078843.1238172,43386736.44514333,122876737.31853878,166743117.38323247,-9050623.89311935,0.42966299332641744,0.11179876773468096,0,0.8369884614476463,9,89142834.14971465,12,0.22970289602021277,93211127.97298633,0.9563539900037396,0
Transport,SAS,Bobo,4,105,17,165835665.13636515,-11353401.305749977,65172996.19258521,61430640.51048215,17848457.924925346,0.37043081450524107,-0.06846175879244178,0,0.3756630650056271,1,185207272.0504816,60,1.116812067525929,64610498.96362976,2.8665197610490147,0
Agroalimentaire,SARL,Ouaga,23,184,13,257236532.53838158,-37397350.1169433,139261917.61295706,67054678.46131639,41781171.33829807,0.26067323252894237,-0.14538117796842617,1,0.3088976022954041,1,248510363.93064466,12,0.9660772576833156,119664648.95408866,2.0767232938274844,0
Industrie,SA,Koudougou,15,62,16,146416444.0689407,16103193.268200276,51305569.69635482,74661199.55378583,-5991553.453239825,0.5099235951846457,0.10998213602713935,1,0.5383405988104426,12,69265199.27653459,12,0.47306980931677883,64877270.81694142,1.067634294789838,0
Agroalimentaire,Entreprise Individuelle,Fada,20,172,7,68554849.1552478,5663144.876199693,11168183.68252322,29241980.172169004,5843208.181000228,0.4265486764612123,0.08260750254697609,0,0.6038233722281834,3,78250267.13278127,48,1.1414257065255506,84870115.1726735,0.9220002467720971,0
Commerce,Entreprise Individuelle,Ouahigouya,1,121,14,372899671.8589853,-51475347.55640436,70548523.3176555,261131571.45646575,53805665.336380474,0.7002729987791851,-0.13804074243291406,1,0.21970178026461207,9,211335410.91888264,48,0.5667353094341168,190235743.42990685,1.1109132653441127,0
Agroalimentaire,SARL,Ouahigouya,19,81,21,288817776.02994835,35848907.96360015,132428452.47975755,120489401.12266806,11062244.117912076,0.41718138952144745,0.12412292780719589,1,0.014398772532819515,11,293106983.45055795,36,1.0148509121549527,109145838.74656709,2.6854618262739485,0
Agroalimentaire,SA,Ouaga,9,33,23,328762741.3795587,29721679.519368898,134917299.03673932,242021943.92761648,-633470.9134565163,0.7361598912092067,0.0904046468120152,0,0.6272119190453525,11,35952587.1695038,24,0.10935724352047639,20508201.86833396,1.7530833468641152,0
Industrie,SAS,Bobo,19,95,22,81823533.42411537,11911276.491938831,40751625.6309984,26999131.384162825,14407228.079320557,0.32996780087971034,0.1455727465373463,1,0.18060250628013852,14,268001360.69311312,36,3.275357949943123,216708595.25309208,1.2366900370523684,1
Transport,Entreprise Individuelle,Ouahigouya,10,126,17,147029273.1906988,14707278.327511292,59927353.53515815,49459755.77670295,24692042.09901225,0.3363939350536884,0.10002959280384777,1,0.8476326983857129,5,134607319.9838583,24,0.9155137413300746,85683148.54407965,1.5709894217368732,0
Services,SA,Banfora,12,91,20,173135029.85823596,19108555.96895317,99204837.04921143,68326788.1026959,6384673.406941183,0.39464450468886797,0.1103679364285747,1,0.10806874964606106,4,185658058.51684874,12,1.0723309931494898,115853796.2853772,1.60252028392342,0
BTP,Entreprise Individuelle,Ouahigouya,22,147,27,278784725.8563231,13445619.023937058,152259260.37210143,221998741.01885036,53616879.4787101,0.7963088377132308,0.04822939629363521,1,0.023186011793026595,13,272083193.32796156,60,0.9759616223314354,150171186.36073494,1.8118202294438475,0
Services,SAS,Ouaga,11,20,13,251697688.4836898,16845521.907280736,43236770.07442805,68670772.28368886,-5308022.470477106,0.27283036525835547,0.06692759877440169,0,0.21616487030944198,13,123260315.17055616,12,0.4897157217180543,51050887.60295241,2.4144597862668244,1
Transport,SA,Fada,8,112,14,50000000.0,-6261246.49502428,23369123.53250742,36369584.34029319,1691079.7021482745,0.7273916868058639,-0.1252249299004856,1,0.7094948714716427,6,184412174.048831,36,3.68824348097662,120351200.97885166,1.5322836211766282,0
Industrie,SAS,Koudougou,3,128,12,69974456.90617774,4047883.3468190427,38251108.898824155,24057631.49518119,-2135091.250007534,0.34380590516676446,0.057848013772318005,0,0.9769756442566836,5,43995065.68397662,48,0.628730362894642,34175634.19696179,1.2873225828209438,1
BTP,SAS,Ouahigouya,15,90,15,50000000.0,7140919.888038596,13848897.178620445,26594736.84643277,2940980.5328329965,0.5318947369286554,0.14281839776077193,1,0.4495910310923996,10,188057920.12594798,48,3.7611584025189595,131573418.42225862,1.4293002521406994,0
Services,SARL,Bobo,12,140,9,252687719.10232806,5506672.25173908,34014125.50372327,159373650.5029252,-3300991.7814032338,0.6307138750909594,0.02179240159079162,0,0.8810810055538921,11,199278104.6776083,12,0.7886339129797951,158007649.25644442,1.2611927689284361,0
Services,SAS,Ouaga,20,178,23,262785859.0319345,12233239.165814675,127698601.95811859,198667849.1486579,51634364.80741692,0.756006620297309,0.04655212122478804,1,0.6737315032281848,1,290287434.5397702,36,1.104653939938578,333446571.4344313,0.8705665597070087,1
BTP,Entreprise Individuelle,Fada,12,73,29,157876579.49824524,12631081.493917119,77739322.49973787,37098034.513558075,-1016340.9170525305,0.23498124060871492,0.08000604987807904,0,0.2630626753416717,8,74554012.29617357,48,0.47222971597888097,72758059.89939019,1.0246838961795686,0
Transport,SAS,Banfora,12,175,18,326534027.25829905,24079240.07283829,57571427.87471209,147514834.29307848,33792814.85185611,0.4517594553059839,0.07374190149497292,0,0.719322819311142,1,61035999.47479941,48,0.1869207934844657,41574398.513169944,1.4681150337139433,0
Industrie,Entreprise Individuelle,Bobo,16,150,6,282740819.399487,23302365.19182976,105592569.43446414,205145715.11661598,31101707.7321219,0.7255610122101392,0.08241599229047165,1,0.6709931470285951,2,149919222.82274744,48,0.5302355108864746,123840404.84875788,1.2105840820355742,1
Agroalimentaire,SARL,Bobo,7,98,29,396341756.12685186,52116521.37846555,182404465.19906646,246675586.47956547,49558783.72415733,0.622381020082616,0.1314938952881495,1,0.5611330563589232,6,294254911.99860954,48,0.7424272296569007,289406706.7856992,1.0167522213522866,0
Commerce,SARL,Bobo,16,21,23,218082302.94606328,21455305.257916417,84933930.23640764,85943709.6736716,19371885.17725094,0.3940884175958443,0.09838168878481994,0,0.44437945467766016,12,248367842.32661685,36,1.1388720633055855,153423731.80923566,1.6188358828048388,0
Commerce,SAS,Koudougou,10,92,21,116298011.5236656,16869327.28523638,60936731.849637754,61782604.82761764,11854406.868373066,0.5312438623685791,0.14505258571685573,0,0.8595149801160752,5,56058051.5336897,12,0.48202072244616484,22895163.96394397,2.4484669173792204,0
Services,Entreprise Individuelle,Banfora,17,197,11,434438809.7572068,-36414576.406115085,81633562.15637778,176388375.50044188,39233011.188270785,0.4060143144186851,-0.08381980520217787,1,0.7610704708783059,8,250081547.30026716,12,0.5756427411262574,205114321.81646135,1.2192300619751115,0
Commerce,SA,Ouaga,1,159,13,233803509.65928242,-9244098.763840664,51909117.62164893,150271831.08444673,31333685.40335854,0.6427270116835933,-0.039537895634295314,0,0.8725684612518537,8,146457730.6569664,48,0.6264137389143412,100285566.83793692,1.460406868853266,0
Services,SARL,Ouahigouya,8,124,7,473102705.82522386,-43055953.60604749,250920480.00508004,212616558.2163975,39261666.64314583,0.4494088822542973,-0.09100762493198136,1,0.44822871665954456,2,22359688.117395043,24,0.047261805612363754,13576385.594976392,1.6469544092551922,0
Services,SAS,Ouahigouya,12,129,26,299578372.0990026,7892249.371721254,132315644.64939667,217349779.84120363,44823797.58423345,0.725518929548677,0.02634452319245889,0,0.5654057584410691,13,89079836.06271666,36,0.2973506913685951,91341164.70007724,0.9752430501101476,0
Agroalimentaire,Entreprise Individuelle,Koudougou,12,35,21,96696649.33846983,6391020.929541811,54970543.95441557,51976206.82273871,15541391.863728574,0.5375181785338292,0.06609350968482013,1,0.49688874830258223,3,109691819.63630709,36,1.1343911126884028,79547085.4355166,1.3789546032484972,0
Transport,SARL,Koudougou,11,135,26,149211639.6889573,-13511715.122411162,22965266.24300416,56611689.50796727,429814.13906544406,0.3794053173464116,-0.09055402883164698,1,0.876605438658752,6,150099286.94009537,36,1.005948914260231,171704871.78953877,0.8741702281113742,1
Commerce,SA,Ouaga,17,139,27,101458202.08773994,9005247.482346438,34901133.026137225,67969557.82544006,15901553.289624274,0.669926693227431,0.08875820088511718,1,0.8669460143678803,14,254342766.77650788,48,2.506872402061245,173688580.52208015,1.4643609039350436,0
Agroalimentaire,Entreprise Individuelle,Ouaga,21,173,29,67851674.47723092,7301021.977300912,16728170.301336985,14877624.786723753,9218038.396116778,0.21926687736669281,0.10760267942614926,0,0.12423839663659952,9,240802180.73740485,48,3.5489497141033883,76548132.36549588,3.1457616704172735,1
Industrie,Entreprise Individuelle,Bobo,2,168,22,263770302.1078208,25739647.763842244,37617424.9650475,194625389.75711852,51424329.878534906,0.7378593731054754,0.0975835700916804,3,0.8262137119506135,3,240716186.08098873,60,0.9125977570537555,211048557.40606722,1.1405725252972927,1
Services,SAS,Ouahigouya,20,106,3,161654243.5101993,18307259.971351143,41647957.26469086,72287344.95130278,6418716.708896986,0.44717257884258343,0.11324948590165576,0,0.6932225814302936,4,134703168.31464875,36,0.8332795068639808,56439443.59970172,2.3866849090510995,0
Commerce,SARL,Banfora,17,92,14,193989639.5080174,-24967834.74413964,106794715.64745057,120430526.80505261,18883002.528795235,0.6208090654247302,-0.12870705264188992,0,0.3669571127524548,10,233048150.0931853,12,1.2013432814465004,157154446.9296786,1.4829243120143245,0
Services,Entreprise Individuelle,Ouahigouya,1,126,29,124587856.7408446,9707504.974204278,37299448.117867276,34641521.89425791,-3869683.1036062543,0.27804894313509054,0.07791694333739824,0,0.18909104435890267,12,246580519.46153805,36,1.979169767519563,192550530.3062873,1.280601611791492,0
Services,SARL,Bobo,2,191,27,339786395.4246852,-13175217.895223603,174779107.28145137,114396832.04442063,53583998.98052263,0.33667278497551584,-0.038775001214384805,0,0.36248634120076184,13,264566877.39857534,60,0.7786270461708862,301315313.74068254,0.8780399313732405,0
Transport,SARL,Fada,3,26,25,366684161.0657838,48812015.31536693,59748111.041038476,192371123.68311688,8486042.516104039,0.5246234883011627,0.13311732683924127,1,0.05968299845957925,1,288291563.6731592,36,0.7862122073536717,137600903.32278696,2.0951284236621546,0
BTP,SA,Ouahigouya,12,87,10,100730472.94495231,5942733.5856859945,60220962.26382115,66540093.74549367,12401305.93499653,0.6605756113331944,0.05899638323880013,1,0.7909803430551121,9,229730823.48781896,12,2.2806487130598843,78636113.09974718,2.9214417451739174,0
Transport,SAS,Koudougou,7,198,25,247826092.45603415,35788523.263600595,113173172.22293024,55917298.78101086,3610686.579261783,0.22563120060060232,0.1444098275081737,0,0.18745511917097124,9,227194057.41997907,48,0.9167479306493309,220296166.98367134,1.0313118949401376,0
Services,SARL,Banfora,5,196,28,240024836.7096396,-9949774.473573545,68819952.54643382,178715499.79283085,-9908355.309980514,0.7445708629270926,-0.04145310381196044,0,0.9492992869069354,3,242739648.28079808,36,1.011310544393548,229250584.53055733,1.0588398227113038,1
Industrie,SARL,Koudougou,7,43,25,137189496.53082204,2811109.0740517885,15370551.250756178,31045695.963892356,-5843660.062236675,0.2262979072666645,0.020490701876876,1,0.4932114395719891,13,41790901.560963854,36,0.30462172846865715,27281815.583405886,1.5318225956480365,0
Transport,SAS,Bobo,20,184,21,226189117.38327906,24659255.937627845,52809731.22259393,81485504.05351889,37493562.93217612,0.360253866305341,0.10902052328115575,0,0.18152263345395792,14,92123060.14279237,12,0.4072833441703086,57347614.405470066,1.6063974255571698,0
Agroalimentaire,SARL,Banfora,23,67,15,420875459.6512586,52949268.93360251,191078089.92031756,136970344.8817682,7579825.675356053,0.3254415094557025,0.12580745139542415,0,0.18406373720139968,12,54279643.59557794,24,0.1289684213010532,42102117.29960094,1.2892378596857985,0
Services,SARL,Bobo,24,19,28,239393699.17458475,25455215.34288564,84730672.63254175,141054088.1190143,21822299.5917243,0.5892138707299333,0.10633201889044577,0,0.6421997080057483,8,194198061.10541332,60,0.8112079046983972,118706983.43811372,1.6359447058702814,0
BTP,Entreprise Individuelle,Koudougou,23,117,24,170216054.15259504,25323626.853260927,73208146.44277719,102279094.84924056,33456595.81281097,0.6008780743886211,0.14877343373592034,0,0.03383477420036041,5,205212175.56938887,48,1.2055982415467141,133251870.61269349,1.5400322308859242,0
Commerce,SA,Koudougou,4,104,12,50000000.0,7109326.327581989,13366021.111589098,37204268.94510107,-1564592.061031663,0.7440853789020213,0.14218652655163977,0,0.12747035478524127,8,228918191.37777096,36,4.578363827555419,202099271.4011109,1.1327017153042178,1
Industrie,SARL,Ouahigouya,21,102,26,76680956.28264137,7315848.29114186,33270472.194400802,15703163.340057885,12138899.561039025,0.20478570040489552,0.09540632571372853,0,0.9438784516095817,11,141264439.0513755,12,1.8422362722066654,164437508.07203737,0.8590767441543196,0
Services,SARL,Ouaga,21,5,5,230283910.90196884,31515191.643349893,124264431.7982333,114229454.72072959,-2016447.6398119233,0.49603749681564474,0.13685364088143273,0,0.8997880013929239,2,200522577.09603575,12,0.8707624267393895,215489476.1674814,0.9305446403340218,0
Industrie,Entreprise Individuelle,Banfora,5,66,6,150134207.42688274,12671233.460193263,50235054.989850394,96927567.73759802,30020809.486138813,0.6456061506489317,0.08439937624717747,1,0.6544377156800809,11,245679567.27587798,36,1.6363996685800406,144508173.4342059,1.7001084536421402,0
Industrie,SA,Koudougou,21,30,22,306296237.08125556,24963561.9767428,180548510.5127863,158970156.72480366,24128251.19303308,0.5190078671538867,0.08150136682913399,0,0.9971154717121016,9,100172198.46555859,24,0.32704351649930485,30316179.458134796,3.304248762740425,0
Commerce,SA,Bobo,6,123,2,205597446.0404149,11083599.89196574,50012738.92540853,141643846.84637502,-10111748.828447262,0.6889377741517843,0.05390922944532591,0,0.6594974904588677,2,68186354.53054656,24,0.3316498129901038,53661982.32638849,1.27066410099829,1
Transport,SARL,Banfora,12,148,8,323492639.2246852,13548245.576379247,183587050.2338167,104537489.25094372,59142155.789755784,0.323152605578565,0.041881155654268754,0,0.11321857750192676,2,147333616.51959184,24,0.45544658101867885,100586084.82431969,1.464751479063131,0
Industrie,SAS,Banfora,4,20,23,283101837.0092366,-7159576.615990417,137461570.67123145,70578417.19523473,31251137.04399019,0.24930398877253493,-0.02528975682964864,1,0.4491064816840312,14,267660269.71424446,36,0.9454557855995533,136037972.06556702,1.9675408685542495,0
Commerce,SARL,Koudougou,14,60,10,88581048.71809593,9066920.025494915,20054832.09569869,44971621.60347045,10880922.865552332,0.5076889724639639,0.10235733440399722,0,0.6486365373724183,3,158483323.45278755,36,1.789133519486223,131781814.32354607,1.202619073552022,0
BTP,SA,Banfora,22,106,24,148424427.44016758,20419380.773930106,65221733.81465883,34409392.27611211,-5194016.320660988,0.23183105954700836,0.1375742600197094,2,0.42882800970688595,8,113173103.66085744,60,0.7624964812916624,92986957.96852142,1.2170857734605058,0
Industrie,SARL,Bobo,24,177,11,342876668.4988454,39406484.208091006,172497253.99247092,98514527.90048292,24086540.738505498,0.28731767702886046,0.11492903375612361,1,0.36102206358863875,12,52055189.29383005,12,0.1518189893810326,28868187.549732275,1.8032025461990882,0
Transport,SA,Koudougou,4,75,3,193671068.33755097,27567119.42492313,47081798.9218737,137767678.80098698,19213947.491953768,0.7113487831898077,0.14233989444864403,0,0.6591322038412064,1,41939478.55333769,12,0.2165500449465225,20550838.319863062,2.0407672865005124,1
Industrie,SAS,Ouahigouya,22,40,27,160844520.22088712,-6443517.861726134,40558501.74542004,94263355.572859,9351550.301478779,0.5860526391785528,-0.040060537050794626,1,0.3121304867385143,2,205571285.62386373,36,1.2780745364626256,121485001.20389494,1.6921536287334942,1
BTP,SA,Ouaga,21,44,1,459607068.4156778,38695481.43201707,95280781.98848476,242112267.63143736,-6039646.351820443,0.5267809924377973,0.08419252899091645,1,0.5980550275396457,11,133986483.17133546,48,0.29152398293873805,95012215.3172408,1.4102027062937288,0
BTP,Entreprise Individuelle,Koudougou,17,139,29,105037210.95806575,-6184279.479736895,51776604.97807086,81311537.66400842,18420625.932740398,0.7741212559087334,-0.058877034370284825,0,0.369552420672821,3,224332098.9179831,48,2.1357392953583254,87111170.83064353,2.5752391659861456,1
BTP,SA,Koudougou,9,161,7,75981707.13043247,-6492059.502973076,32760673.73739417,58809632.25125003,7383483.5184317855,0.7739972484468618,-0.08544240117991311,0,0.4928905691681986,4,122195539.09057945,48,1.608223132981402,76333103.68616717,1.600819738615231,1
Commerce,Entreprise Individuelle,Banfora,20,177,21,92400482.26362562,13457412.056877792,38940453.7192674,52431684.5138882,-929332.2306314298,0.5674395114551092,0.14564222747758793,0,0.007664019977058456,12,181100322.6073469,60,1.9599499718048425,177997494.8958591,1.017431861686049,0
Transport,SAS,Fada,3,32,19,50000000.0,1483382.7384729686,16744553.755996061,31525268.572479393,3135016.0028867014,0.6305053714495878,0.029667654769459373,1,0.9272924998454011,6,162894092.72367206,12,3.257881854473441,151938415.3152317,1.0721060397116176,0
BTP,Entreprise Individuelle,Bobo,4,45,9,273852710.1549463,19930457.89553101,153652646.12268078,157749739.94780394,41841323.75145442,0.5760386298844692,0.07277801955749981,1,0.9087926432500135,4,98588638.87289375,36,0.36000607340023083,109108931.3475926,0.9035799146342663,0
Industrie,SA,Fada,16,97,13,50000000.0,7283405.402626491,7663288.107915024,34824632.39598693,928041.8990762533,0.6964926479197386,0.14566810805252983,1,0.056329670630577144,10,257989605.9217162,60,5.159792118434324,249503233.40521616,1.0340130763063795,1
Agroalimentaire,SAS,Banfora,17,168,18,510599517.23994493,-10620912.178287677,63005899.930431664,256382012.86643994,-17116106.81536068,0.5021195755380217,-0.020800866079347693,1,0.3786514712523662,13,51367883.48773299,48,0.10060307883838791,22122964.272341333,2.321925889106749,1
Transport,SAS,Fada,22,92,22,80319850.85099652,2178079.8849035446,45000119.21821764,33395635.699150883,11642954.863907266,0.4157830890535891,0.027117578803080175,1,0.8302956496029398,3,127767898.26243366,36,1.5907387390379903,84945305.60140021,1.5041195903394051,0
Industrie,SA,Ouaga,24,192,8,248198452.08085355,23780978.128543068,104687572.11441636,170599108.60485876,6972431.436724963,0.6873496074394698,0.09581436922417283,0,0.2652579301508462,13,275924337.77023435,24,1.1117085358789778,250233892.39063448,1.1026657305857477,0
Industrie,SA,Ouahigouya,11,104,25,50000000.0,3939928.445406688,27429262.489921506,28611458.492968965,2789685.6429132028,0.5722291698593793,0.07879856890813376,0,0.40185990568907637,9,149688888.00627887,36,2.9937777601255773,113588010.6487373,1.3178229564137798,1
Agroalimentaire,SAS,Fada,14,32,17,216094350.57363752,21077613.797927927,100060032.58478093,128745635.75329542,30242207.69898279,0.595784366465533,0.09753893955106152,0,0.1772582867616015,9,67198236.57176448,36,0.3109671141026227,63368528.02490741,1.0604354979707242,0
Agroalimentaire,Entreprise Individuelle,Ouaga,1,108,11,182848350.99320942,9420944.97573615,22640369.070710912,96891976.16702163,36314856.800236195,0.5299034726904372,0.051523270100948426,0,0.34437481640534395,10,197148915.74393228,24,1.078209973855624,227234676.3671078,0.8676004864038857,0
BTP,Entreprise Individuelle,Banfora,8,99,6,267662384.6073193,26791626.414025247,151232742.07002214,124557777.35549888,-10187820.411956634,0.46535405988493467,0.10009485065796811,0,0.24712265442127812,8,280106187.529744,36,1.046490667490244,293017152.69399506,0.9559378519463867,0
Services,SARL,Fada,12,177,23,315165941.33973634,27632901.457103103,73172653.77025066,72759041.05223136,58342996.12656463,0.23085946642248378,0.08767730846689406,0,0.6748524147193492,6,180924312.5085576,36,0.5740604829933967,131335024.81349793,1.3775785459018175,0
Agroalimentaire,SA,Koudougou,21,68,23,195526253.83764917,19559368.45421199,76090090.73183842,118675467.18487538,17791200.664353356,0.6069541294613812,0.10003448677768191,0,0.6403802828140961,9,290809329.921117,60,1.487316021318467,207159543.30372944,1.403794028908161,1
BTP,SARL,Banfora,3,176,1,50000000.0,-4008569.05840058,22610360.36586662,27153147.25502955,876422.5872241898,0.543062945100591,-0.0801713811680116,1,0.5549969069769207,10,79989397.70378055,12,1.599787954075611,93169259.41810584,0.8585385158512485,1
Industrie,Entreprise Individuelle,Bobo,11,110,10,96866513.73975697,12666726.445106115,52266845.692159794,61844710.72155048,-4256924.738796788,0.6384529424451406,0.130764760246629,0,0.12893628489343045,13,260893091.27222008,24,2.6933259100574154,161277828.336131,1.6176624770050447,0
Industrie,Entreprise Individuelle,Fada,18,164,12,60754969.92661536,6888339.160291722,32695653.102030884,36896945.33163031,1214177.6023144976,0.6073074412874757,0.11337902345457501,0,0.017953470999239052,12,250223371.0718085,60,4.118566289705155,140141608.2002077,1.785503779251176,0
Services,SAS,Koudougou,20,10,14,50000000.0,2413598.8087677085,7943307.508572222,15507550.932560015,1394945.0180865359,0.3101510186512003,0.04827197617535417,0,0.13447619607861327,4,94798876.7381689,48,1.8959775347633778,56683708.66014249,1.6724183893215747,0
Transport,SAS,Ouaga,6,190,20,125343085.45134382,5186305.266133975,37184079.87788535,33934339.0584249,809132.0619808688,0.2707316397728031,0.0413768756964836,0,0.0676348762012462,2,276096242.51888716,12,2.2027241592521936,257628733.2833848,1.071682645798629,0
Commerce,SARL,Ouaga,1,63,22,194907670.5032887,-12419791.908757474,20978135.904735863,111117243.89338261,2724326.662802853,0.5701019544610879,-0.06372141166474982,0,0.7055997631197547,4,255713364.8115949,60,1.311971787212347,110213510.63689105,2.32016350204166,0
Services,SA,Ouaga,1,125,26,160641033.55313107,21607293.22085705,75052368.75282073,128487003.88911588,8268158.163732708,0.7998392505774035,0.13450668700852553,1,0.2965123516367174,6,268327941.39570943,12,1.6703574140473987,272965523.33610266,0.9830103747765868,1
